"file";"ID";"N";"M";"DIST";"method";"result"
"N132_M3_normal-wide_Q0D3I8V4";"Q0D3I8V4";132;3;"normal-wide";"random";"3, 2, 2, 2, 3, 2, 2, 3, 4, 2, 1, 1, 4, 1, 2, 3, 3, 1, 3, 2, 1, 4, 1, 1, 1, 1, 4, 3, 2, 2, 4, 4, 4, 4, 4, 4, 3, 1, 3, 3, 2, 3, 1, 1, 2, 2, 3, 1, 2, 2, 4, 1, 3, 3, 3, 1, 1, 1, 3, 2, 1, 4, 1, 2, 2, 3, 4, 3, 1, 1, 4, 2, 2, 2, 1, 1, 2, 1, 4, 3, 4, 1, 3, 2, 1, 3, 4, 3, 3, 3, 1, 4, 2, 4, 2, 1, 3, 3, 4, 4, 3, 2, 4, 3, 2, 2, 4, 2, 3, 4, 2, 1, 4, 4, 1, 1, 4, 2, 3, 3, 4, 3, 4, 4, 1, 1, 4, 2, 4, 4, 2, 3"
"N24_M4_normal-wide_L1J5W8V7";"L1J5W8V7";24;4;"normal-wide";"ace-exchange";"3, 3, 1, 4, 2, 4, 3, 3, 2, 4, 2, 2, 1, 2, 3, 4, 1, 1, 4, 1, 4, 1, 3, 2"
"N24_M4_normal-wide_L1J5W8V7";"L1J5W8V7";24;4;"normal-wide";"k-means-exchange";"3, 1, 2, 1, 3, 1, 4, 2, 4, 3, 2, 2, 4, 2, 3, 1, 1, 4, 2, 3, 3, 1, 4, 4"
"N24_M4_normal-wide_L1J5W8V7";"L1J5W8V7";24;4;"normal-wide";"kplus";"2, 4, 4, 4, 3, 4, 1, 3, 2, 1, 3, 3, 2, 1, 2, 3, 3, 4, 4, 1, 1, 2, 1, 2"
"N24_M4_normal-wide_L1J5W8V7";"L1J5W8V7";24;4;"normal-wide";"random";"3, 2, 2, 2, 1, 3, 3, 4, 4, 1, 1, 2, 4, 3, 1, 4, 2, 3, 2, 4, 4, 1, 1, 3"
"N132_M9_normal_O7Q0B1H6";"O7Q0B1H6";132;9;"normal";"ace-exchange";"4, 1, 3, 3, 1, 4, 2, 4, 3, 1, 1, 3, 4, 2, 2, 3, 3, 4, 1, 2, 4, 4, 3, 3, 3, 3, 1, 1, 1, 3, 4, 4, 2, 2, 3, 2, 3, 2, 1, 3, 1, 1, 3, 4, 4, 4, 2, 2, 1, 1, 3, 3, 3, 2, 4, 2, 2, 2, 4, 4, 3, 4, 1, 2, 1, 4, 1, 1, 4, 3, 4, 4, 2, 2, 2, 1, 1, 2, 4, 3, 3, 2, 2, 3, 4, 3, 2, 2, 4, 1, 3, 1, 2, 1, 1, 4, 3, 4, 1, 4, 1, 2, 3, 3, 4, 3, 2, 2, 2, 2, 1, 4, 1, 1, 2, 4, 1, 3, 2, 4, 1, 4, 3, 2, 1, 1, 3, 3, 1, 4, 4, 2"
"N132_M9_normal_O7Q0B1H6";"O7Q0B1H6";132;9;"normal";"k-means-exchange";"3, 3, 1, 3, 4, 3, 2, 4, 2, 1, 3, 4, 3, 4, 1, 1, 1, 3, 3, 4, 2, 1, 3, 3, 4, 2, 2, 3, 2, 2, 3, 2, 1, 4, 4, 4, 1, 3, 4, 1, 3, 4, 1, 3, 3, 2, 4, 3, 2, 3, 3, 4, 3, 2, 1, 4, 3, 4, 2, 2, 4, 2, 4, 3, 2, 3, 2, 4, 1, 3, 2, 1, 1, 1, 2, 1, 4, 2, 2, 2, 3, 2, 4, 2, 3, 1, 2, 4, 3, 4, 4, 4, 3, 2, 1, 3, 1, 1, 1, 1, 4, 3, 4, 4, 3, 4, 2, 2, 2, 2, 1, 1, 1, 4, 4, 2, 1, 1, 1, 3, 4, 1, 1, 4, 1, 2, 3, 4, 2, 1, 1, 2"
"N132_M9_normal_O7Q0B1H6";"O7Q0B1H6";132;9;"normal";"kplus";"1, 4, 1, 3, 2, 3, 1, 1, 4, 3, 2, 1, 4, 2, 3, 1, 2, 4, 1, 1, 4, 2, 4, 2, 1, 2, 1, 1, 2, 4, 4, 1, 3, 1, 2, 3, 3, 3, 2, 4, 4, 2, 3, 4, 2, 2, 3, 3, 1, 2, 3, 2, 2, 1, 2, 1, 1, 3, 1, 3, 1, 2, 3, 4, 4, 3, 4, 4, 2, 2, 2, 4, 3, 3, 4, 3, 1, 3, 4, 4, 1, 3, 2, 4, 4, 4, 1, 3, 4, 2, 4, 1, 3, 2, 3, 3, 4, 4, 3, 2, 1, 1, 1, 1, 2, 2, 4, 3, 1, 2, 2, 2, 3, 3, 3, 4, 3, 4, 1, 2, 4, 2, 1, 1, 4, 4, 2, 4, 1, 1, 3, 3"
"N132_M9_normal_O7Q0B1H6";"O7Q0B1H6";132;9;"normal";"random";"2, 1, 2, 2, 4, 4, 2, 4, 3, 4, 4, 4, 2, 2, 3, 3, 3, 4, 3, 4, 2, 1, 1, 2, 2, 1, 3, 1, 3, 3, 4, 3, 4, 1, 1, 4, 3, 1, 2, 1, 3, 4, 1, 2, 3, 2, 4, 3, 3, 3, 4, 1, 3, 4, 1, 1, 2, 1, 1, 1, 1, 3, 4, 4, 4, 1, 2, 4, 4, 2, 4, 2, 4, 3, 3, 3, 3, 4, 4, 2, 3, 1, 2, 1, 4, 1, 4, 3, 4, 2, 3, 1, 2, 2, 2, 4, 4, 1, 3, 1, 2, 4, 1, 2, 3, 2, 1, 3, 2, 3, 2, 4, 1, 2, 3, 2, 4, 1, 1, 2, 1, 2, 3, 2, 4, 1, 3, 1, 3, 2, 1, 3"
"N108_M8_normal_I4O9E8Y0";"I4O9E8Y0";108;8;"normal";"ace-exchange";"4, 4, 3, 3, 4, 2, 2, 4, 1, 4, 1, 4, 4, 3, 3, 4, 1, 1, 2, 1, 3, 2, 2, 3, 2, 1, 4, 1, 1, 4, 3, 1, 3, 2, 4, 2, 4, 3, 3, 4, 2, 4, 3, 3, 1, 2, 1, 2, 2, 1, 2, 1, 2, 3, 1, 3, 3, 1, 1, 2, 4, 4, 1, 3, 1, 4, 1, 3, 1, 3, 4, 1, 3, 1, 4, 2, 2, 3, 3, 4, 3, 1, 3, 2, 4, 3, 4, 3, 2, 1, 4, 4, 3, 2, 2, 4, 2, 1, 2, 2, 3, 1, 2, 2, 2, 1, 4, 4"
"N108_M8_normal_I4O9E8Y0";"I4O9E8Y0";108;8;"normal";"k-means-exchange";"3, 2, 3, 4, 3, 2, 4, 4, 4, 4, 4, 3, 1, 4, 3, 3, 4, 1, 3, 1, 1, 4, 2, 1, 3, 2, 3, 2, 3, 1, 2, 2, 1, 2, 3, 4, 2, 3, 3, 1, 4, 4, 1, 4, 1, 2, 1, 3, 3, 2, 1, 2, 1, 3, 1, 2, 1, 2, 4, 1, 4, 2, 1, 1, 3, 3, 1, 1, 2, 4, 3, 3, 2, 2, 3, 3, 4, 3, 2, 4, 2, 2, 4, 4, 4, 4, 2, 1, 4, 4, 4, 1, 2, 4, 4, 2, 3, 1, 1, 3, 1, 2, 3, 1, 2, 3, 1, 2"
"N108_M8_normal_I4O9E8Y0";"I4O9E8Y0";108;8;"normal";"kplus";"3, 2, 3, 1, 3, 2, 4, 4, 3, 2, 3, 4, 2, 4, 3, 1, 2, 2, 1, 1, 1, 3, 4, 3, 4, 2, 3, 3, 2, 2, 1, 4, 4, 2, 2, 1, 2, 1, 1, 1, 4, 2, 4, 1, 1, 1, 4, 2, 1, 1, 3, 1, 4, 1, 4, 1, 1, 1, 3, 2, 3, 3, 2, 1, 3, 3, 1, 3, 1, 2, 3, 3, 2, 2, 4, 3, 2, 1, 2, 3, 3, 4, 2, 4, 4, 2, 4, 3, 4, 2, 4, 3, 3, 1, 4, 4, 4, 1, 4, 2, 2, 1, 4, 4, 3, 4, 2, 3"
"N108_M8_normal_I4O9E8Y0";"I4O9E8Y0";108;8;"normal";"random";"3, 2, 3, 2, 1, 3, 4, 3, 4, 4, 4, 2, 2, 3, 2, 3, 3, 3, 2, 2, 1, 3, 2, 4, 4, 3, 2, 1, 3, 3, 4, 4, 1, 1, 3, 1, 1, 4, 4, 1, 1, 3, 4, 2, 4, 4, 1, 3, 4, 3, 2, 4, 4, 2, 2, 2, 4, 2, 2, 2, 3, 1, 2, 1, 2, 3, 3, 4, 2, 1, 3, 1, 4, 4, 1, 1, 3, 1, 2, 4, 3, 1, 2, 1, 2, 2, 1, 3, 1, 1, 1, 3, 1, 4, 1, 2, 2, 3, 1, 4, 4, 3, 2, 4, 3, 4, 1, 4"
"N300_M10_uniform_M6D3I1O7";"M6D3I1O7";300;10;"uniform";"ace-exchange";"1, 3, 4, 1, 1, 1, 4, 1, 3, 2, 4, 1, 3, 2, 2, 2, 1, 2, 1, 4, 3, 3, 1, 4, 1, 2, 2, 2, 4, 1, 2, 1, 4, 4, 1, 4, 2, 3, 3, 2, 2, 2, 1, 1, 4, 4, 3, 2, 2, 2, 2, 2, 3, 2, 2, 1, 3, 1, 3, 1, 4, 4, 1, 4, 2, 1, 1, 2, 4, 2, 4, 3, 3, 3, 4, 4, 3, 4, 1, 4, 1, 3, 2, 4, 1, 1, 4, 1, 1, 3, 3, 3, 3, 1, 3, 4, 2, 3, 2, 3, 1, 1, 4, 1, 3, 4, 2, 3, 4, 2, 3, 3, 3, 1, 3, 2, 3, 2, 1, 3, 2, 3, 4, 2, 3, 4, 1, 4, 1, 3, 1, 3, 3, 1, 4, 4, 1, 4, 3, 1, 2, 1, 4, 1, 2, 3, 3, 4, 2, 3, 2, 3, 4, 4, 3, 2, 2, 4, 3, 4, 4, 3, 2, 4, 1, 4, 2, 2, 1, 4, 2, 3, 1, 2, 4, 3, 2, 2, 3, 3, 4, 3, 3, 2, 3, 4, 1, 2, 1, 1, 1, 4, 2, 2, 2, 3, 3, 4, 4, 2, 2, 1, 4, 1, 1, 1, 4, 1, 1, 2, 4, 4, 1, 2, 2, 3, 4, 4, 2, 4, 3, 1, 1, 4, 3, 3, 3, 3, 1, 1, 2, 1, 4, 4, 1, 1, 4, 1, 4, 1, 2, 1, 4, 2, 3, 2, 4, 4, 2, 2, 3, 4, 2, 2, 1, 4, 1, 3, 3, 3, 1, 1, 2, 4, 2, 3, 3, 3, 2, 3, 2, 1, 3, 2, 4, 1, 4, 4, 2, 1, 4, 3, 3, 4, 1, 4, 1, 3, 4, 1, 4, 2, 4, 3, 2, 2, 2, 3, 3, 2"
"N300_M10_uniform_M6D3I1O7";"M6D3I1O7";300;10;"uniform";"k-means-exchange";"3, 2, 3, 4, 4, 2, 1, 3, 2, 3, 2, 4, 2, 3, 1, 2, 2, 3, 4, 1, 4, 3, 1, 4, 1, 3, 3, 1, 3, 4, 3, 3, 1, 3, 4, 3, 3, 1, 3, 4, 1, 3, 4, 1, 3, 2, 2, 2, 3, 4, 4, 1, 2, 2, 1, 2, 1, 4, 3, 1, 4, 2, 4, 1, 4, 3, 1, 3, 3, 2, 3, 4, 2, 2, 2, 1, 3, 4, 3, 2, 3, 2, 2, 3, 4, 4, 1, 3, 2, 1, 2, 2, 2, 3, 3, 4, 3, 2, 3, 1, 4, 3, 3, 4, 2, 1, 1, 2, 2, 3, 4, 3, 2, 3, 4, 3, 4, 2, 4, 4, 4, 3, 4, 4, 1, 1, 2, 3, 1, 1, 4, 4, 3, 1, 1, 2, 4, 2, 3, 4, 3, 4, 4, 2, 2, 4, 4, 1, 1, 3, 2, 3, 2, 2, 3, 1, 1, 1, 4, 2, 4, 4, 2, 1, 3, 1, 4, 4, 4, 2, 4, 4, 4, 4, 4, 1, 1, 4, 4, 1, 3, 3, 3, 3, 2, 1, 2, 1, 4, 1, 1, 2, 2, 1, 1, 1, 4, 1, 2, 1, 2, 3, 2, 4, 2, 1, 3, 2, 4, 4, 1, 1, 2, 4, 3, 4, 2, 2, 4, 4, 1, 4, 3, 3, 3, 4, 1, 2, 4, 3, 4, 3, 2, 1, 1, 2, 1, 1, 2, 2, 2, 2, 4, 1, 1, 3, 2, 1, 1, 3, 1, 4, 2, 1, 3, 4, 2, 3, 4, 1, 2, 1, 4, 3, 2, 3, 1, 1, 4, 2, 1, 1, 2, 2, 3, 3, 3, 2, 4, 2, 1, 1, 4, 4, 2, 2, 2, 2, 3, 4, 3, 3, 3, 1, 1, 1, 3, 1, 1, 3"
"N300_M10_uniform_M6D3I1O7";"M6D3I1O7";300;10;"uniform";"kplus";"2, 3, 2, 1, 1, 1, 1, 2, 2, 3, 4, 3, 2, 3, 4, 3, 4, 3, 4, 2, 3, 3, 1, 4, 1, 3, 2, 1, 3, 4, 2, 4, 1, 4, 1, 3, 2, 3, 4, 2, 2, 3, 2, 1, 4, 1, 1, 3, 2, 3, 1, 1, 2, 1, 3, 3, 2, 3, 1, 2, 1, 2, 2, 4, 2, 2, 2, 3, 4, 2, 2, 4, 1, 1, 4, 3, 4, 4, 4, 2, 2, 1, 3, 3, 3, 1, 3, 2, 3, 3, 4, 4, 4, 1, 3, 1, 3, 3, 2, 3, 4, 2, 2, 1, 1, 2, 3, 2, 2, 2, 4, 4, 3, 4, 3, 4, 1, 3, 2, 2, 2, 4, 3, 4, 1, 4, 1, 3, 1, 1, 4, 3, 1, 2, 2, 1, 4, 3, 3, 1, 1, 3, 1, 4, 2, 1, 2, 3, 4, 2, 3, 1, 4, 3, 4, 2, 3, 4, 2, 1, 2, 4, 1, 4, 4, 1, 4, 2, 4, 4, 4, 3, 3, 3, 4, 4, 4, 1, 3, 1, 1, 2, 2, 1, 2, 2, 4, 2, 4, 2, 1, 2, 3, 1, 1, 1, 4, 2, 4, 4, 4, 3, 4, 3, 4, 1, 2, 1, 4, 2, 2, 3, 4, 2, 2, 4, 1, 3, 4, 1, 3, 3, 4, 4, 3, 3, 1, 2, 1, 1, 2, 2, 3, 3, 4, 4, 1, 1, 3, 1, 3, 3, 4, 3, 4, 2, 1, 1, 2, 2, 3, 1, 1, 3, 4, 1, 1, 3, 1, 2, 4, 4, 2, 2, 2, 4, 3, 4, 2, 1, 2, 1, 1, 1, 3, 1, 4, 4, 2, 2, 2, 3, 1, 4, 3, 4, 1, 1, 3, 1, 2, 3, 3, 4, 2, 4, 3, 3, 1, 4"
"N300_M10_uniform_M6D3I1O7";"M6D3I1O7";300;10;"uniform";"random";"3, 1, 3, 1, 1, 4, 1, 1, 2, 3, 2, 2, 3, 3, 1, 3, 1, 2, 1, 4, 3, 2, 3, 1, 4, 1, 1, 4, 3, 3, 4, 1, 4, 4, 4, 1, 2, 3, 2, 4, 1, 4, 2, 4, 3, 4, 2, 2, 4, 2, 4, 4, 2, 3, 3, 4, 1, 2, 4, 1, 4, 2, 3, 4, 3, 4, 4, 4, 2, 3, 4, 4, 4, 4, 1, 4, 2, 4, 3, 3, 4, 4, 2, 2, 3, 4, 3, 4, 2, 1, 4, 2, 4, 1, 1, 2, 1, 2, 1, 3, 3, 3, 2, 4, 3, 1, 1, 3, 2, 4, 2, 3, 3, 1, 1, 3, 4, 4, 4, 1, 4, 3, 3, 1, 3, 1, 1, 4, 1, 2, 1, 1, 2, 3, 4, 1, 3, 2, 2, 1, 4, 3, 2, 4, 1, 4, 2, 3, 1, 3, 1, 4, 2, 4, 2, 3, 2, 3, 3, 1, 3, 3, 1, 1, 4, 4, 3, 2, 3, 2, 4, 3, 2, 1, 2, 2, 1, 3, 1, 1, 3, 4, 3, 3, 1, 2, 2, 3, 1, 3, 4, 2, 2, 4, 3, 3, 4, 3, 1, 2, 3, 3, 2, 1, 3, 1, 1, 1, 1, 2, 3, 1, 1, 2, 1, 4, 4, 4, 2, 2, 3, 1, 3, 1, 4, 4, 2, 1, 4, 3, 4, 4, 1, 2, 2, 4, 2, 1, 1, 2, 1, 4, 2, 1, 1, 2, 2, 3, 2, 2, 1, 3, 3, 4, 2, 4, 3, 4, 3, 4, 2, 3, 4, 1, 1, 1, 4, 3, 2, 1, 1, 3, 3, 1, 2, 2, 4, 2, 2, 2, 4, 2, 2, 2, 2, 2, 3, 4, 3, 3, 2, 3, 2, 1, 2, 4, 4, 3, 1, 1"
"N156_M9_normal_V1T2L9P8";"V1T2L9P8";156;9;"normal";"ace-exchange";"4, 3, 4, 1, 4, 1, 1, 1, 1, 3, 1, 4, 4, 4, 4, 2, 4, 4, 2, 1, 4, 4, 4, 1, 1, 2, 1, 3, 2, 3, 4, 2, 1, 1, 1, 2, 4, 3, 4, 2, 2, 2, 3, 4, 2, 1, 3, 2, 1, 4, 3, 3, 2, 4, 4, 1, 2, 1, 4, 3, 3, 1, 2, 1, 4, 4, 1, 4, 4, 2, 2, 2, 4, 3, 1, 2, 2, 4, 3, 3, 2, 4, 1, 3, 1, 3, 3, 2, 3, 1, 4, 1, 1, 4, 2, 3, 2, 2, 2, 3, 3, 2, 3, 1, 2, 2, 2, 4, 1, 1, 3, 2, 4, 2, 4, 3, 1, 2, 3, 4, 2, 2, 3, 3, 1, 2, 4, 1, 1, 4, 2, 3, 4, 1, 3, 3, 3, 1, 1, 3, 3, 3, 3, 1, 2, 1, 4, 2, 3, 4, 1, 3, 3, 2, 3, 4"
"N156_M9_normal_V1T2L9P8";"V1T2L9P8";156;9;"normal";"k-means-exchange";"3, 3, 4, 1, 3, 2, 4, 1, 4, 3, 1, 1, 1, 2, 3, 1, 2, 1, 3, 3, 1, 4, 4, 4, 3, 1, 4, 4, 1, 2, 1, 2, 3, 3, 1, 2, 2, 2, 3, 4, 3, 2, 3, 4, 2, 4, 1, 1, 3, 1, 4, 4, 1, 4, 4, 2, 1, 4, 1, 4, 1, 4, 2, 3, 2, 4, 3, 2, 2, 4, 3, 2, 1, 3, 3, 4, 1, 1, 1, 2, 1, 2, 4, 4, 1, 1, 3, 2, 4, 2, 1, 3, 3, 4, 2, 4, 3, 3, 4, 1, 3, 2, 2, 3, 3, 3, 4, 2, 3, 2, 1, 1, 3, 3, 4, 1, 1, 4, 2, 1, 3, 2, 1, 3, 1, 2, 2, 2, 2, 3, 3, 4, 2, 4, 4, 2, 3, 1, 2, 2, 3, 2, 1, 2, 3, 1, 4, 4, 2, 2, 4, 4, 4, 1, 3, 4"
"N156_M9_normal_V1T2L9P8";"V1T2L9P8";156;9;"normal";"kplus";"2, 1, 2, 2, 4, 1, 1, 1, 3, 4, 3, 4, 3, 1, 4, 1, 2, 4, 4, 2, 2, 3, 4, 2, 4, 4, 2, 1, 3, 3, 3, 2, 3, 4, 2, 1, 1, 2, 3, 1, 3, 3, 4, 2, 1, 2, 4, 4, 1, 1, 4, 1, 3, 2, 1, 3, 4, 4, 1, 2, 1, 4, 1, 3, 2, 3, 4, 2, 1, 3, 4, 2, 3, 3, 1, 1, 1, 2, 2, 1, 4, 2, 2, 2, 2, 4, 2, 3, 1, 1, 3, 3, 3, 1, 3, 4, 1, 1, 3, 4, 1, 2, 1, 2, 2, 2, 4, 3, 4, 2, 3, 1, 3, 3, 4, 3, 2, 2, 3, 2, 4, 4, 1, 4, 4, 4, 1, 4, 1, 3, 2, 2, 1, 4, 4, 3, 1, 4, 1, 2, 3, 1, 4, 3, 3, 1, 4, 4, 3, 4, 3, 2, 3, 3, 2, 2"
"N156_M9_normal_V1T2L9P8";"V1T2L9P8";156;9;"normal";"random";"2, 3, 4, 4, 1, 1, 2, 3, 4, 2, 3, 3, 1, 3, 1, 1, 1, 2, 1, 3, 1, 2, 3, 4, 3, 4, 1, 3, 3, 4, 2, 1, 2, 1, 1, 1, 4, 2, 4, 4, 2, 3, 4, 2, 1, 4, 1, 2, 3, 3, 3, 3, 1, 3, 4, 3, 4, 4, 4, 2, 4, 2, 4, 1, 1, 2, 3, 3, 3, 3, 2, 2, 2, 2, 1, 4, 4, 2, 4, 1, 4, 2, 3, 3, 1, 4, 1, 3, 1, 1, 4, 4, 1, 1, 4, 2, 2, 1, 1, 2, 3, 4, 4, 1, 2, 1, 1, 4, 2, 3, 3, 3, 2, 4, 3, 1, 4, 2, 3, 2, 2, 1, 1, 3, 1, 1, 4, 3, 4, 3, 4, 3, 2, 2, 3, 3, 1, 3, 4, 2, 3, 3, 2, 1, 4, 4, 1, 4, 2, 2, 4, 2, 2, 2, 4, 2"
"N240_M3_normal-wide_R4M7E2J0";"R4M7E2J0";240;3;"normal-wide";"ace-exchange";"4, 1, 4, 3, 2, 1, 3, 2, 4, 3, 2, 4, 2, 1, 4, 1, 1, 3, 1, 2, 3, 4, 4, 3, 3, 4, 3, 3, 4, 2, 3, 2, 1, 2, 2, 4, 1, 2, 4, 4, 2, 4, 1, 2, 2, 4, 3, 1, 1, 3, 4, 1, 4, 4, 4, 1, 2, 2, 3, 1, 3, 1, 2, 1, 4, 4, 2, 4, 2, 3, 1, 2, 4, 3, 4, 1, 3, 4, 2, 2, 1, 3, 4, 4, 4, 3, 1, 2, 3, 1, 2, 4, 1, 1, 3, 1, 4, 3, 3, 4, 3, 3, 3, 3, 1, 2, 4, 1, 1, 1, 3, 3, 2, 4, 1, 2, 2, 1, 3, 2, 2, 1, 1, 2, 4, 2, 1, 4, 4, 3, 2, 2, 4, 3, 1, 4, 1, 1, 3, 4, 3, 1, 2, 3, 1, 2, 4, 1, 3, 3, 3, 2, 4, 2, 2, 4, 2, 4, 2, 2, 4, 2, 4, 1, 4, 3, 3, 4, 1, 2, 3, 4, 1, 1, 4, 1, 2, 3, 1, 4, 2, 2, 3, 1, 3, 2, 3, 3, 3, 1, 3, 1, 1, 4, 2, 4, 4, 3, 1, 1, 3, 1, 1, 4, 1, 1, 3, 2, 3, 2, 4, 4, 3, 1, 3, 2, 1, 2, 3, 3, 2, 4, 2, 3, 2, 2, 3, 2, 4, 1, 4, 2, 3, 4, 2, 3, 4, 1, 1, 2"
"N240_M3_normal-wide_R4M7E2J0";"R4M7E2J0";240;3;"normal-wide";"k-means-exchange";"4, 1, 4, 1, 3, 4, 2, 1, 4, 1, 2, 4, 1, 2, 4, 2, 2, 4, 1, 3, 4, 2, 4, 2, 3, 3, 3, 1, 3, 2, 3, 1, 3, 3, 1, 4, 1, 2, 3, 2, 4, 2, 2, 2, 3, 2, 3, 3, 3, 4, 4, 1, 4, 4, 3, 2, 4, 4, 3, 3, 2, 2, 2, 1, 2, 4, 1, 1, 1, 1, 3, 2, 2, 2, 1, 4, 4, 1, 1, 2, 1, 1, 3, 3, 3, 1, 1, 2, 4, 4, 2, 4, 1, 2, 4, 3, 4, 1, 4, 1, 3, 2, 4, 4, 3, 1, 2, 4, 1, 3, 1, 4, 2, 3, 4, 1, 4, 1, 1, 4, 4, 3, 1, 4, 3, 3, 3, 3, 4, 1, 1, 2, 1, 1, 4, 4, 4, 2, 1, 4, 4, 2, 2, 1, 3, 1, 4, 3, 1, 4, 3, 1, 1, 2, 4, 3, 4, 3, 4, 1, 1, 3, 3, 3, 2, 3, 2, 2, 1, 2, 3, 3, 2, 2, 3, 1, 4, 4, 1, 3, 1, 4, 2, 2, 3, 2, 2, 4, 4, 2, 1, 4, 3, 2, 2, 4, 3, 4, 1, 2, 3, 2, 3, 2, 3, 3, 4, 1, 2, 4, 3, 4, 3, 4, 1, 2, 3, 2, 4, 2, 2, 1, 2, 3, 2, 1, 3, 1, 1, 1, 2, 2, 2, 4, 1, 1, 3, 3, 3, 3"
"N240_M3_normal-wide_R4M7E2J0";"R4M7E2J0";240;3;"normal-wide";"kplus";"4, 3, 3, 3, 2, 4, 4, 4, 1, 4, 1, 1, 3, 1, 4, 1, 3, 4, 2, 2, 2, 3, 4, 1, 3, 4, 4, 4, 4, 1, 2, 4, 2, 1, 2, 4, 3, 3, 4, 2, 4, 2, 1, 2, 4, 2, 2, 2, 3, 1, 3, 4, 1, 1, 1, 3, 4, 3, 3, 2, 2, 1, 3, 2, 3, 3, 4, 2, 2, 2, 2, 3, 2, 4, 4, 4, 1, 2, 2, 3, 2, 3, 3, 1, 3, 2, 2, 2, 4, 3, 3, 4, 1, 3, 2, 2, 3, 3, 4, 3, 4, 3, 3, 4, 4, 1, 4, 4, 3, 4, 2, 2, 4, 3, 4, 1, 2, 3, 3, 2, 4, 2, 4, 2, 1, 3, 1, 4, 3, 3, 3, 1, 2, 2, 2, 1, 4, 1, 2, 2, 1, 1, 3, 3, 2, 3, 1, 2, 4, 1, 2, 4, 1, 3, 3, 1, 2, 2, 2, 4, 1, 1, 1, 4, 2, 3, 1, 2, 4, 3, 2, 3, 4, 4, 1, 3, 3, 4, 2, 2, 2, 2, 1, 3, 1, 1, 1, 4, 1, 1, 4, 4, 3, 3, 3, 2, 1, 3, 4, 3, 4, 1, 1, 1, 2, 3, 4, 4, 4, 1, 1, 4, 2, 1, 3, 1, 4, 1, 1, 1, 4, 4, 1, 2, 2, 1, 1, 3, 3, 1, 2, 2, 4, 1, 4, 3, 1, 3, 1, 1"
"N240_M3_normal-wide_R4M7E2J0";"R4M7E2J0";240;3;"normal-wide";"random";"1, 4, 3, 3, 3, 2, 3, 3, 4, 2, 4, 1, 2, 3, 4, 1, 3, 3, 2, 3, 1, 2, 1, 2, 4, 1, 1, 4, 3, 1, 3, 2, 2, 1, 3, 4, 2, 4, 3, 3, 4, 4, 3, 2, 4, 3, 2, 3, 1, 3, 1, 2, 1, 1, 4, 2, 3, 4, 3, 1, 1, 1, 4, 3, 3, 4, 3, 4, 3, 2, 3, 4, 4, 3, 3, 1, 2, 4, 1, 3, 4, 2, 2, 4, 4, 1, 1, 3, 2, 3, 2, 2, 3, 1, 1, 2, 2, 4, 2, 1, 2, 4, 4, 1, 3, 1, 4, 2, 4, 2, 1, 4, 2, 4, 4, 1, 3, 1, 3, 2, 2, 4, 1, 4, 1, 1, 2, 2, 3, 1, 1, 3, 2, 1, 2, 1, 4, 2, 4, 4, 2, 1, 2, 1, 3, 3, 3, 3, 4, 4, 2, 2, 2, 4, 1, 4, 2, 2, 4, 1, 3, 3, 2, 2, 2, 1, 3, 2, 1, 3, 4, 3, 4, 1, 1, 4, 1, 4, 3, 3, 2, 3, 4, 4, 1, 4, 4, 4, 4, 1, 2, 1, 3, 2, 4, 4, 3, 2, 3, 4, 2, 1, 1, 4, 1, 2, 2, 3, 2, 2, 3, 2, 3, 1, 3, 1, 4, 3, 2, 1, 4, 3, 1, 3, 4, 4, 1, 1, 2, 3, 1, 4, 1, 3, 2, 2, 4, 1, 1, 2"
"N120_M2_normal-wide_Y7H2O0R6";"Y7H2O0R6";120;2;"normal-wide";"ace-exchange";"4, 4, 4, 2, 4, 3, 2, 1, 4, 1, 3, 4, 1, 2, 2, 2, 3, 1, 2, 2, 1, 2, 4, 1, 2, 2, 2, 3, 3, 1, 3, 3, 1, 2, 2, 1, 1, 3, 1, 1, 3, 1, 2, 3, 4, 2, 3, 4, 4, 2, 4, 3, 4, 4, 3, 1, 4, 3, 2, 3, 2, 4, 2, 1, 1, 1, 4, 1, 3, 1, 1, 4, 3, 2, 3, 3, 4, 2, 2, 1, 3, 1, 1, 4, 1, 3, 3, 4, 2, 4, 3, 4, 4, 2, 4, 3, 1, 1, 4, 2, 4, 2, 3, 2, 1, 3, 3, 3, 4, 3, 4, 2, 4, 3, 1, 1, 1, 2, 4, 2"
"N120_M2_normal-wide_Y7H2O0R6";"Y7H2O0R6";120;2;"normal-wide";"k-means-exchange";"2, 3, 4, 4, 1, 2, 3, 4, 1, 4, 3, 4, 1, 3, 3, 4, 1, 2, 4, 4, 4, 3, 3, 2, 1, 1, 4, 2, 2, 1, 1, 1, 1, 1, 1, 4, 2, 2, 4, 2, 1, 4, 3, 4, 2, 4, 4, 1, 2, 1, 3, 2, 2, 3, 3, 1, 3, 4, 3, 1, 4, 1, 4, 4, 2, 1, 3, 4, 2, 2, 3, 1, 2, 4, 1, 1, 3, 2, 4, 1, 4, 4, 3, 4, 2, 3, 1, 2, 2, 1, 2, 2, 2, 2, 4, 4, 3, 3, 1, 1, 3, 3, 2, 4, 2, 3, 1, 3, 2, 3, 3, 2, 2, 3, 3, 1, 3, 3, 4, 1"
